run,mode,levels_per_side,iterations,warmup,updates_per_batch,cpu_start,cpu_end,elapsed_ns,batches_per_second,p50_ns,p95_ns,p99_ns,checksum
1,snapshot,500,1000,1000,1000,0,0,41782072,23933.7,40223,49670,59528,200201000
2,snapshot,500,1000,1000,1000,0,0,42139821,23730.5,38851,57438,68518,200201000
3,snapshot,500,1000,1000,1000,0,0,38252332,26142.2,36183,43824,63976,200201000
4,snapshot,500,1000,1000,1000,0,0,38040737,26287.6,36404,40228,55033,200201000
5,snapshot,500,1000,1000,1000,0,0,42593476,23477.8,37362,65850,129337,200201000
6,snapshot,500,1000,1000,1000,0,0,38338615,26083.4,36811,47717,57596,200201000
7,snapshot,500,1000,1000,1000,0,0,43835779,22812.4,38841,72055,108728,200201000
