run,mode,levels_per_side,iterations,warmup,updates_per_batch,cpu_start,cpu_end,elapsed_ns,batches_per_second,p50_ns,p95_ns,p99_ns,checksum
1,delta-update,50,50000,1000,16,0,0,4890607,1.02237e+07,71,74,92,10010150000
2,delta-update,50,50000,1000,16,0,0,4771482,1.04789e+07,70,71,72,10010150000
3,delta-update,50,50000,1000,16,0,0,5011170,9.97771e+06,70,85,127,10010150000
4,delta-update,50,50000,1000,16,0,0,4858671,1.02909e+07,70,72,72,10010150000
5,delta-update,50,50000,1000,16,0,0,5797051,8.62508e+06,70,72,83,10010150000
6,delta-update,50,50000,1000,16,0,0,4894944,1.02146e+07,72,73,74,10010150000
7,delta-update,50,50000,1000,16,0,0,4991652,1.00167e+07,71,72,85,10010150000
