run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,327223408,6.11203e+06,163.612,1980000,603799,1080578,1798252
2,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,319208190,6.2655e+06,159.604,1980000,585393,1090230,1999647
3,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,354718047,5.63828e+06,177.359,1980000,655654,1158871,1909489
4,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,441055081,4.53458e+06,220.528,1980000,845250,1316244,2210764
5,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,414815430,4.82142e+06,207.408,1980000,782513,1267276,2061370
6,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,548910267,3.64358e+06,274.455,1980000,987058,1708204,2482119
7,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,554251054,3.60847e+06,277.126,1980000,1014962,1627889,2674386
