run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,1300000,20000,pre-push,yield,0,2,0,0,2,2,242721867,8.23988e+06,121.361,1980000,477628,577879,1203379
2,2000000,42,4096,1300000,20000,pre-push,yield,0,2,0,0,2,2,251280881,7.95922e+06,125.64,1980000,486156,640453,1095053
3,2000000,42,4096,1300000,20000,pre-push,yield,0,2,0,0,2,2,232039833,8.61921e+06,116.02,1980000,455576,601637,924383
4,2000000,42,4096,1300000,20000,pre-push,yield,0,2,0,0,2,2,241165096,8.29307e+06,120.583,1980000,471778,642251,1012305
5,2000000,42,4096,1300000,20000,pre-push,yield,0,2,0,0,2,2,245287279,8.1537e+06,122.644,1980000,464673,702924,1072928
6,2000000,42,4096,1300000,20000,pre-push,yield,0,2,0,0,2,2,269850370,7.41151e+06,134.925,1980000,524802,685183,1053240
7,2000000,42,4096,1300000,20000,pre-push,yield,0,2,0,0,2,2,300457035,6.65653e+06,150.229,1980000,574100,793587,1228799
