run,mode,levels_per_side,iterations,warmup,updates_per_batch,cpu_start,cpu_end,elapsed_ns,batches_per_second,p50_ns,p95_ns,p99_ns,checksum
1,snapshot,100,1000,1000,200,0,0,7942928,125898,7266,7474,11950,200201000
2,snapshot,100,1000,1000,200,0,0,7473869,133800,7275,8759,10231,200201000
3,snapshot,100,1000,1000,200,0,0,7461081,134029,7227,8620,10792,200201000
4,snapshot,100,1000,1000,200,0,0,7976383,125370,7249,7473,10770,200201000
5,snapshot,100,1000,1000,200,0,0,7449276,134241,7225,7389,11074,200201000
6,snapshot,100,1000,1000,200,0,0,7335018,136332,7128,7379,14298,200201000
7,snapshot,100,1000,1000,200,0,0,7372337,135642,7228,7400,10319,200201000
