run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,256,0,20000,pre-push,yield,0,2,0,0,2,2,501292866,3.98968e+06,250.646,1980000,53940,95389,169315
2,2000000,42,256,0,20000,pre-push,yield,0,2,0,0,2,2,541545191,3.69314e+06,270.773,1980000,55161,114753,193618
3,2000000,42,256,0,20000,pre-push,yield,0,2,0,0,2,2,694395721,2.8802e+06,347.198,1980000,71884,136667,250531
4,2000000,42,256,0,20000,pre-push,yield,0,2,0,0,2,2,577270084,3.46458e+06,288.635,1980000,61355,101416,170271
5,2000000,42,256,0,20000,pre-push,yield,0,2,0,0,2,2,454663015,4.39886e+06,227.332,1980000,48864,87932,155957
6,2000000,42,256,0,20000,pre-push,yield,0,2,0,0,2,2,542563773,3.6862e+06,271.282,1980000,56546,110984,193276
7,2000000,42,256,0,20000,pre-push,yield,0,2,0,0,2,2,449826462,4.44616e+06,224.913,1980000,45728,90042,183246
