run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,606138073,3.29958e+06,303.069,1980000,1058496,2224095,3088720
2,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,587867543,3.40213e+06,293.934,1980000,1019931,2120464,2973478
3,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,583459096,3.42783e+06,291.73,1980000,1051118,2143784,3854964
4,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,520903833,3.83948e+06,260.452,1980000,940124,1887498,2848434
5,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,548528123,3.64612e+06,274.264,1980000,977923,1992234,3446022
6,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,663122014,3.01604e+06,331.561,1980000,1056532,2537789,4542722
7,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,634559999,3.15179e+06,317.28,1980000,1118098,2287694,3249765
