run,mode,levels_per_side,iterations,warmup,updates_per_batch,cpu_start,cpu_end,elapsed_ns,batches_per_second,p50_ns,p95_ns,p99_ns,checksum
1,delta-update,10,50000,1000,16,0,0,4030846,1.24043e+07,57,58,59,10010150000
2,delta-update,10,50000,1000,16,0,0,4080989,1.22519e+07,56,58,59,10010150000
3,delta-update,10,50000,1000,16,0,0,4012992,1.24595e+07,55,57,58,10010150000
4,delta-update,10,50000,1000,16,0,0,4015746,1.2451e+07,54,63,77,10010150000
5,delta-update,10,50000,1000,16,0,0,4082248,1.22482e+07,57,58,59,10010150000
6,delta-update,10,50000,1000,16,0,0,4529388,1.1039e+07,56,88,89,10010150000
7,delta-update,10,50000,1000,16,0,0,4042409,1.23689e+07,57,59,59,10010150000
