run,mode,levels_per_side,iterations,warmup,updates_per_batch,cpu_start,cpu_end,elapsed_ns,batches_per_second,p50_ns,p95_ns,p99_ns,checksum
1,delta-mixed,50,50000,1000,12,0,0,5862918,8.52818e+06,85,102,133,10010200000
2,delta-mixed,50,50000,1000,12,0,0,6087267,8.21387e+06,95,100,102,10010200000
3,delta-mixed,50,50000,1000,12,0,0,6131403,8.15474e+06,95,99,101,10010200000
4,delta-mixed,50,50000,1000,12,0,0,6171755,8.10142e+06,95,101,133,10010200000
5,delta-mixed,50,50000,1000,12,0,0,5244693,9.53345e+06,82,94,97,10010200000
6,delta-mixed,50,50000,1000,12,0,0,6112973,8.17933e+06,97,102,130,10010200000
7,delta-mixed,50,50000,1000,12,0,0,5734417,8.71928e+06,93,102,102,10010200000
