run,mode,levels_per_side,iterations,warmup,updates_per_batch,cpu_start,cpu_end,elapsed_ns,batches_per_second,p50_ns,p95_ns,p99_ns,checksum
1,delta-mixed,1000,50000,1000,12,0,0,9985174,5.00742e+06,144,271,315,10010200000
2,delta-mixed,1000,50000,1000,12,0,0,10917469,4.57982e+06,143,225,307,10010200000
3,delta-mixed,1000,50000,1000,12,0,0,12333354,4.05405e+06,144,324,355,10010200000
4,delta-mixed,1000,50000,1000,12,0,0,11374239,4.3959e+06,147,336,377,10010200000
5,delta-mixed,1000,50000,1000,12,0,0,12688966,3.94043e+06,210,244,316,10010200000
6,delta-mixed,1000,50000,1000,12,0,0,15120812,3.3067e+06,198,385,421,10010200000
7,delta-mixed,1000,50000,1000,12,0,0,12054448,4.14785e+06,157,317,343,10010200000
