run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,473815140,4.22106e+06,236.908,1980000,871788,1497253,2444449
2,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,502835340,3.97745e+06,251.418,1980000,959859,1491999,2447642
3,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,353100205,5.66411e+06,176.55,1980000,654084,1049679,1852418
4,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,415145572,4.81759e+06,207.573,1980000,802889,1215063,1925938
5,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,334991456,5.9703e+06,167.496,1980000,622101,1012398,1849161
6,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,370396318,5.39962e+06,185.198,1980000,708494,1087349,1746265
7,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,344880491,5.79911e+06,172.44,1980000,649184,975385,1517642
