run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,362605379,5.51564e+06,181.303,1980000,668490,1052734,1557853
2,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,299026308,6.68837e+06,149.513,1980000,536721,851736,1232300
3,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,359785256,5.55887e+06,179.893,1980000,485956,1592091,2834371
4,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,299431924,6.67931e+06,149.716,1980000,564078,858492,1450580
5,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,263461148,7.59125e+06,131.731,1980000,497297,713554,1029952
6,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,351788132,5.68524e+06,175.894,1980000,635986,966013,1387038
7,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,297794081,6.71605e+06,148.897,1980000,570208,792214,1441037
