run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,249942498,8.00184e+06,124.971,1980000,478174,693404,1115145
2,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,284224813,7.03668e+06,142.112,1980000,551626,768434,1245049
3,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,260968714,7.66375e+06,130.484,1980000,506970,654697,1676915
4,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,273651969,7.30855e+06,136.826,1980000,547172,700168,1108025
5,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,243111185,8.22669e+06,121.556,1980000,473994,595588,1140875
6,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,292391779,6.84014e+06,146.196,1980000,573722,755371,1321074
7,2000000,42,4096,1048576,20000,pre-push,yield,0,2,0,0,2,2,275944638,7.24783e+06,137.972,1980000,547337,701500,950132
