run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,743446652,2.69017e+06,371.723,1980000,1270886,2524202,7037385
2,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,901940420,2.21744e+06,450.97,1980000,1414950,3935802,7160704
3,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,559542089,3.57435e+06,279.771,1980000,968453,1811317,3126185
4,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,635742915,3.14593e+06,317.871,1980000,1121427,2151924,3276734
5,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,498240261,4.01413e+06,249.12,1980000,860727,1647159,2702784
6,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,571541201,3.49931e+06,285.771,1980000,1005685,1922766,2624383
7,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,496044873,4.03189e+06,248.022,1980000,886136,1730090,2333330
