run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,131072,20000,pre-push,yield,0,2,0,0,2,2,291933799,6.85087e+06,145.967,1980000,571523,772395,1514451
2,2000000,42,4096,131072,20000,pre-push,yield,0,2,0,0,2,2,322158823,6.20812e+06,161.079,1980000,633536,816073,1607660
3,2000000,42,4096,131072,20000,pre-push,yield,0,2,0,0,2,2,303386882,6.59224e+06,151.693,1980000,600470,832519,1218839
4,2000000,42,4096,131072,20000,pre-push,yield,0,2,0,0,2,2,381253012,5.24586e+06,190.627,1980000,711098,1067808,1559509
5,2000000,42,4096,131072,20000,pre-push,yield,0,2,0,0,2,2,289299418,6.91325e+06,144.65,1980000,564947,770451,1207838
6,2000000,42,4096,131072,20000,pre-push,yield,0,2,0,0,2,2,299173044,6.68509e+06,149.587,1980000,569727,857861,1616605
7,2000000,42,4096,131072,20000,pre-push,yield,0,2,0,0,2,2,326366039,6.12809e+06,163.183,1980000,622845,1009840,1611868
