run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,16384,0,20000,pre-push,yield,0,2,0,0,2,2,457626106,4.37038e+06,228.813,1980000,3363802,5752284,6417963
2,2000000,42,16384,0,20000,pre-push,yield,0,2,0,0,2,2,564535090,3.54274e+06,282.268,1980000,4339836,6294358,8992490
3,2000000,42,16384,0,20000,pre-push,yield,0,2,0,0,2,2,610288786,3.27714e+06,305.144,1980000,4076817,7957307,13774486
4,2000000,42,16384,0,20000,pre-push,yield,0,2,0,0,2,2,483566395,4.13594e+06,241.783,1980000,3666564,5710673,6496156
5,2000000,42,16384,0,20000,pre-push,yield,0,2,0,0,2,2,550162331,3.63529e+06,275.081,1980000,4136891,6685161,7529320
6,2000000,42,16384,0,20000,pre-push,yield,0,2,0,0,2,2,510458195,3.91805e+06,255.229,1980000,3861077,5703439,8060413
7,2000000,42,16384,0,20000,pre-push,yield,0,2,0,0,2,2,446036649,4.48394e+06,223.018,1980000,3359661,5365393,6245737
