run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,497378799,4.02108e+06,248.689,1980000,926066,1584560,2495754
2,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,442309170,4.52172e+06,221.155,1980000,815071,1343297,2200841
3,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,457707618,4.3696e+06,228.854,1980000,844542,1392337,1848800
4,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,603815819,3.31227e+06,301.908,1980000,1034891,2244934,4237879
5,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,514830532,3.88477e+06,257.415,1980000,961564,1539906,2359497
6,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,520944777,3.83918e+06,260.472,1980000,956659,1506655,2863619
7,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,517296967,3.86625e+06,258.648,1980000,962540,1588627,2549206
