run,mode,levels_per_side,iterations,warmup,updates_per_batch,cpu_start,cpu_end,elapsed_ns,batches_per_second,p50_ns,p95_ns,p99_ns,checksum
1,delta-mixed,100,50000,1000,12,0,0,7534580,6.63607e+06,114,161,190,10010200000
2,delta-mixed,100,50000,1000,12,0,0,10771242,4.64199e+06,198,222,233,10010200000
3,delta-mixed,100,50000,1000,12,0,0,7792676,6.41628e+06,114,169,197,10010200000
4,delta-mixed,100,50000,1000,12,0,0,7459778,6.70261e+06,114,157,164,10010200000
5,delta-mixed,100,50000,1000,12,0,0,11554441,4.32734e+06,207,237,254,10010200000
6,delta-mixed,100,50000,1000,12,0,0,10738285,4.65624e+06,187,219,230,10010200000
7,delta-mixed,100,50000,1000,12,0,0,8537663,5.8564e+06,114,204,214,10010200000
