run,mode,levels_per_side,iterations,warmup,updates_per_batch,cpu_start,cpu_end,elapsed_ns,batches_per_second,p50_ns,p95_ns,p99_ns,checksum
1,snapshot,50,1000,1000,100,0,0,3519930,284097,3367,4281,5357,200201000
2,snapshot,50,1000,1000,100,0,0,3526915,283534,3410,3514,4337,200201000
3,snapshot,50,1000,1000,100,0,0,3606954,277242,3455,3562,5560,200201000
4,snapshot,50,1000,1000,100,0,0,3903608,256173,3394,3537,5616,200201000
5,snapshot,50,1000,1000,100,0,0,3518792,284188,3408,3497,4137,200201000
6,snapshot,50,1000,1000,100,0,0,4834654,206840,3454,3563,5214,200201000
7,snapshot,50,1000,1000,100,0,0,3529020,283365,3422,3514,4185,200201000
