run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,463076488,4.31894e+06,231.538,1980000,855438,1526125,2252189
2,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,502127174,3.98305e+06,251.064,1980000,890625,1602086,2390288
3,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,523694546,3.81902e+06,261.847,1980000,958877,1734879,2415729
4,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,396150146,5.04859e+06,198.075,1980000,738622,1430615,1861235
5,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,409396967,4.88523e+06,204.698,1980000,751568,1379129,1824497
6,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,486262392,4.11301e+06,243.131,1980000,875959,1554864,2268655
7,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,641889781,3.1158e+06,320.945,1980000,1144459,2082427,3420432
