run,mode,levels_per_side,iterations,warmup,updates_per_batch,cpu_start,cpu_end,elapsed_ns,batches_per_second,p50_ns,p95_ns,p99_ns,checksum
1,delta-update,5000,50000,1000,16,0,0,7842131,6.37582e+06,113,172,209,10010150000
2,delta-update,5000,50000,1000,16,0,0,7259301,6.88772e+06,113,119,171,10010150000
3,delta-update,5000,50000,1000,16,0,0,7285691,6.86277e+06,115,118,131,10010150000
4,delta-update,5000,50000,1000,16,0,0,7016506,7.12605e+06,111,114,115,10010150000
5,delta-update,5000,50000,1000,16,0,0,6915773,7.22985e+06,106,111,125,10010150000
6,delta-update,5000,50000,1000,16,0,0,6634565,7.53629e+06,106,108,110,10010150000
7,delta-update,5000,50000,1000,16,0,0,6908556,7.2374e+06,107,112,113,10010150000
