run,processed,seed,queue_capacity,book_reserve,warmup_events,latency_mode,backoff_mode,producer_cpu_requested,consumer_cpu_requested,producer_cpu_start,producer_cpu_end,consumer_cpu_start,consumer_cpu_end,elapsed_ns,throughput_events_per_s,mean_ns_per_event,latency_samples,p50_ns,p95_ns,p99_ns
1,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,402368511,4.97057e+06,201.184,1980000,746204,1257373,1735696
2,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,400433226,4.99459e+06,200.217,1980000,747367,1263438,1856174
3,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,430802360,4.6425e+06,215.401,1980000,798870,1477455,2655319
4,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,379794655,5.266e+06,189.897,1980000,691816,1144792,1802049
5,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,557137013,3.58978e+06,278.569,1980000,1065732,1658242,2414105
6,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,487923291,4.099e+06,243.962,1980000,887469,1478336,2315196
7,2000000,42,4096,0,20000,pre-push,yield,0,2,0,0,2,2,415056768,4.81862e+06,207.528,1980000,774327,1155379,1944357
